id,activity,title,creator,assignee,status,type,message_count
28460,2016-10-17.12:44:58,"Minidom, order of attributes, datachars",24797,None,1,6,1.0
14991,2016-10-17.01:57:15,Option for regex groupdict() to show only matching names,114,None,1,6,8.0
28451,2016-10-16.14:23:54,pydoc.safeimport() raises ErrorDuringImport() if __builtin__.__import__ is monkey patched,24786,None,1,5,2.0
23692,2016-10-16.08:54:37,Undocumented feature prevents re module from finding certain matches,12207,None,1,5,1.0
28437,2016-10-16.07:49:51,Documentation for handling of non-type metaclass hints is unclear,16904,12260,1,5,14.0
28445,2016-10-14.22:20:07,Wrong documentation for GzipFile.peek,12207,12260,1,None,3.0
28436,2016-10-14.21:34:58,GzipFile doesn't properly handle short reads and writes on the underlying stream,12207,12260,1,5,4.0
28403,2016-10-14.21:06:22,Porting guide: disabling & warning on implicit unicode conversions,1309,12260,1,6,8.0
28291,2016-10-13.21:52:39,urllib/urllib2 AbstractDigestAuthHandler locked to retried count of 5,24667,None,1,6,5.0
28422,2016-10-13.21:46:41,multiprocessing Manager mutable type member access failure,11949,None,1,5,1.0
15013,2016-10-13.20:48:50,smtplib: add low-level APIs to doc?,11727,12260,1,None,4.0
15994,2016-10-13.20:31:18,memoryview to freed memory can cause segfault,13976,None,1,1,7.0
17182,2016-10-13.19:27:50,signal.default_int_handler should set signal number on the raised exception,2040,None,1,6,4.0
11429,2016-10-13.19:26:35,ctypes is highly eclectic in its raw-memory support,12451,66,1,6,5.0
28431,2016-10-13.15:24:53,socket gethostbyaddr returns IPv6 names for 127.0.0.1,24770,None,1,5,2.0
13927,2016-10-13.11:16:02,Extra spaces in the output of time.ctime,15436,12260,1,5,6.0
23297,2016-10-12.18:34:18,Clarify error when ‘tokenize.detect_encoding’ receives text,12687,None,1,5,7.0
24398,2016-10-11.17:58:22,Update test_capi to use test.support.script_helper,21254,None,1,6,4.0
28384,2016-10-11.09:32:00,hmac cannot be used with shake algorithms,19503,None,1,5,2.0
28412,2016-10-10.23:25:47,os.path.splitdrive documentation out of date,24752,12260,1,5,1.0
2897,2016-10-10.19:16:00,Deprecate structmember.h,4455,1427,1,6,13.0
20463,2016-10-10.18:04:19,sqlite dumpiter dumps invalid script when virtual tables are used,14361,423,1,5,3.0
28179,2016-10-10.17:45:24,Segfault in test_recursionlimit_fatalerror,14674,None,1,1,7.0
28373,2016-10-10.07:29:36,input() prints to original stdout even if sys.stdout is wrapped,13045,None,1,None,5.0
28395,2016-10-10.06:49:37,Remove unnecessary semicolons,2449,None,1,6,1.0
12974,2016-10-09.19:39:33,array module: deprecate '__int__' conversion support for array elements,11255,None,1,5,6.0
28097,2016-10-08.21:25:39,"IDLE: document all key bindings, add menu items for more.",155,155,1,5,2.0
28367,2016-10-07.22:23:33,"Add more standard baud rate constants to ""termios""",24724,None,1,6,1.0
28352,2016-10-07.22:21:51,"winfo_pathname(..) | window id ""xyz"" doesn't exist in this application. | Python 3.4.4",24715,None,1,None,3.0
28386,2016-10-07.17:55:11,Improve documentation about tzinfo.dst(None),24249,12260,1,None,2.0
28381,2016-10-07.00:07:31,"Add a ""starcaller"" function",19135,None,1,None,3.0
21140,2016-10-06.20:16:29,Idle: saving Shell or an OutputWindow should default to .txt,155,155,1,5,7.0
28355,2016-10-06.15:12:04,wsgiref simple_server PATH_INFO treats slashes and %2F the same,24716,None,1,5,1.0
18597,2016-10-06.13:59:30,On Windows sys.stdin.readline() doesn't handle Ctrl-C properly,16557,3951,1,5,13.0
28375,2016-10-06.12:00:23,cgi.py spam in Apache server logs,618,None,1,None,1.0
26964,2016-10-06.10:54:46,Incorrect documentation for `-u`-flag,23883,12260,1,5,1.0
28364,2016-10-05.19:51:06,Windows - Popen (subprocess.py) does not call _handle.Close() at all,24722,None,1,5,2.0
24632,2016-10-05.15:25:52,Improve documentation about __main__.py,7047,12260,1,6,13.0
12294,2016-10-05.11:53:48,multiprocessing.Pool: Need a way to find out if work are finished.,1772,None,1,6,2.0
28356,2016-10-05.07:34:03,Windows: os.rename different in python 2.7.12 and python 3.5.2,23051,None,1,5,7.0
21131,2016-10-05.07:20:22,test_faulthandler.test_register_chain fails on 64bit ppc/arm with kernel >= 3.10,15772,None,1,None,7.0
28264,2016-10-05.00:10:34,Turtle.onclick events blocked by Turtle.stamp,24656,None,1,5,5.0
28276,2016-10-04.20:54:22,"test_loading.py - false positive result for ""def test_find"" when find_library() is not functional or the (shared) library does not exist",20518,None,1,None,8.0
3119,2016-10-04.20:46:59,pickle.py is limited by python's call stack,6636,None,1,5,17.0
28327,2016-10-04.16:33:07,statistics.geometric_mean gives incorrect results for mixed int/float inputs,1118,9511,1,5,4.0
28111,2016-10-04.16:32:34,geometric_mean can raise OverflowError for large input length,9511,9511,1,5,6.0
28351,2016-10-04.16:31:06,statistics.geometric_mean can enter infinite loop for Decimal inputs,1118,None,1,5,1.0
11664,2016-10-04.11:07:20,Add patch method to unittest.TestCase,7641,None,1,6,31.0
15393,2016-10-04.10:56:05,JSONDecoder.raw_decode breaks on leading whitespace,16288,None,1,5,13.0
24712,2016-10-04.00:16:32,Docs page's sidebar vibrates on mouse wheel scroll on Chrome.,22188,12260,1,5,10.0
11702,2016-10-03.18:00:19,dir on return value of msilib.OpenDatabase() crashes python,12927,None,1,1,7.0
5907,2016-10-03.16:20:14,repr of time.struct_time type does not eval,10489,None,1,6,9.0
1820,2016-10-03.16:19:08,Enhance Object/structseq.c to match namedtuple and tuple api,3108,None,1,6,42.0
28344,2016-10-03.12:37:11,Python 3.5.2 installer hangs when run in session 0,24710,None,1,5,5.0
26806,2016-10-03.03:58:48,IDLE not displaying RecursionError tracebacks and hangs,155,155,1,5,7.0
16399,2016-10-03.00:31:40,argparse: append action with default list adds to list instead of overriding,16824,12260,1,5,11.0
25699,2016-10-03.00:23:15,Easier way to specify reduced globals for doctest,20630,None,1,6,3.0
28273,2016-10-01.18:45:18,Make os.waitpid() option parameter optional.,4190,None,1,6,2.0
28269,2016-09-30.16:37:19,[MinGW] Can't compile Python/dynload_win.c due to static strcasecmp,18059,None,1,2,2.0
28207,2016-09-30.16:19:40,Use pkg-config to find dependencies,24634,None,1,6,15.0
26351,2016-09-30.14:54:40,Occasionally check for Ctrl-C in long-running operations like sum,9511,None,1,5,15.0
23740,2016-09-29.22:22:44,http.client request and send method have some datatype issues,9663,None,1,6,9.0
21879,2016-09-29.21:43:45,str.format() gives poor diagnostic on placeholder mismatch,1266,2799,1,6,6.0
28278,2016-09-29.17:13:51,Make `weakref.WeakKeyDictionary.__repr__` meaningful,11519,None,1,6,3.0
28312,2016-09-29.10:12:38,Minor change - more direct hint re: multiple machine sizes and LONG_BIT conflicts,20518,None,1,6,1.0
28309,2016-09-29.09:02:14,Accelerate string.Template by using formatted string literals,15623,None,1,7,1.0
27873,2016-09-29.02:21:24,multiprocessing.pool.Pool.map should take more than one iterable,24487,20485,1,6,10.0
28210,2016-09-28.21:12:42,argparse with subcommands difference in python 2.7 / 3.5,23051,None,1,5,5.0
12743,2016-09-28.16:29:27,C API marshalling doc contains XXX,13161,12260,1,5,5.0
28219,2016-09-27.23:35:18,Is order of argparse --help output officially defined?,19,12260,1,None,2.0
27411,2016-09-27.10:13:50,Possible different behaviour of explicit and implicit __dict__ accessing when involving builtin types' __dict__ descriptors,21530,None,1,5,2.0
28282,2016-09-27.01:27:44,"find_library(""c"") defers to find_msvcrt()",14751,12260,1,None,1.0
8957,2016-09-26.21:29:29,"strptime(.., '%c') fails to parse output of strftime('%c', ..) in some locales",1427,None,1,5,18.0
24933,2016-09-26.15:31:46,"socket.recv(size, MSG_TRUNC) returns more than size bytes",22352,None,1,5,7.0
25300,2016-09-26.06:34:45,Enable Intel MPX (Memory protection Extensions) feature,22353,None,1,4,46.0
18170,2016-09-25.13:21:37,define built-in exceptions in Python code,37,None,1,6,3.0
28267,2016-09-25.12:59:25,[MinGW] Crash at start when compiled by MinGW for 64-bit Windows using PC/pyconfig.h,18059,None,1,2,6.0
28270,2016-09-25.12:43:45,[MinGW] Can't compile Modules/posixmodule.c by MinGW - several macro are missed,18059,None,1,2,3.0
28271,2016-09-25.12:38:08,[MinGW] Can't compile _ctypes/callproc.c - SEH not supported by MinGW,18059,None,1,2,1.0
10504,2016-09-25.11:27:58,Trivial mingw compile fixes,13366,None,1,None,14.0
15206,2016-09-25.10:30:07,uuid module falls back to unsuitable RNG,3108,114,3,5,17.0
23505,2016-09-25.09:56:10,Urlparse insufficient validation leads to open redirect,20860,None,1,4,21.0
7412,2016-09-24.22:21:59,distutils install race condition,2699,17248,1,5,5.0
25235,2016-09-24.21:50:35,EmailMessage.add_attachment() creates parts with spurious MIME-Version header.,22156,None,1,5,10.0
26005,2016-09-24.19:54:37,Denial of Service in SimpleHTTPServer and BaseHTTPServer,23150,12260,1,6,5.0
12989,2016-09-24.19:25:50,Consistently handle path separator in Py_GetPath on Windows,14826,16632,1,4,10.0
17405,2016-09-24.19:23:24,Add _Py_memset_s() to securely clear memory,3108,None,1,4,11.0
24778,2016-09-24.19:22:58,mailcap.findmatch: document shell command Injection danger in filename parameter,22230,12260,1,4,13.0
12238,2016-09-24.19:22:02,Readline module loading in interactive mode,14377,None,3,4,17.0
22187,2016-09-24.19:07:29,commands.mkarg() buggy in East Asian locales,4692,None,1,5,8.0
25268,2016-09-24.17:15:58,"Support pointing frozen modules to the corresponding source files, if available.",14000,None,1,6,3.0
28188,2016-09-24.02:40:18,os.putenv should support bytes arguments on Windows,16413,None,1,6,1.0
27292,2016-09-23.22:03:33,Warn users that os.urandom() prior to 3.6 can return insecure values,3108,12260,1,4,20.0
28262,2016-09-23.21:48:42,Header folder folds incorrectly causing MissingHeaderBodySeparatorDefect,24651,None,1,5,2.0
28234,2016-09-23.08:47:46,In xml.etree.ElementTree docs there are many absent Element class links,12289,12260,1,5,8.0
27374,2016-09-23.08:38:29,Cygwin: Makefile does not install DLL import library,13967,None,1,5,6.0
28249,2016-09-22.15:32:20,doctest.DocTestFinder reports incorrect line numbers with exclude_empty=False,24643,None,1,None,1.0
28202,2016-09-22.08:59:20,"Python 3.5.1 C API, the global variable is not destroyed when delete the module",24629,None,1,5,13.0
28235,2016-09-22.08:38:26,In xml.etree.ElementTree docs there is no parser argument in fromstring(),12289,12260,1,5,3.0
27010,2016-09-21.13:21:01,"email library could ""recover"" from bad mime boundary like (some?) email clients do",23919,None,1,6,17.0
28238,2016-09-21.12:38:12,In xml.etree.ElementTree findall() can't search all elements in a namespace,12289,None,1,5,1.0
28237,2016-09-21.12:19:15,In xml.etree.ElementTree bytes tag or attributes raises on serialization,12289,None,1,5,1.0
13276,2016-09-21.04:39:00,bdist_wininst-created installer does not run the postinstallation script when uninstalling,15081,4555,1,5,8.0
17218,2016-09-20.23:44:11,support title and description in argparse add_mutually_exclusive_group,12075,None,1,6,8.0
28165,2016-09-20.22:41:54,The 'subprocess' module leaks memory when called in certain ways,24608,None,1,3,19.0
28215,2016-09-20.18:31:24,PyModule_AddIntConstant() wraps >=2^31 values when long is 4 bytes,24373,None,1,5,5.0
24416,2016-09-20.15:24:59,Return a namedtuple from date.isocalendar(),16666,1427,1,6,17.0
1043134,2016-09-20.12:19:02,Add preferred extensions for MIME types,1814,None,1,6,19.0
6087,2016-09-20.02:59:41,distutils.sysconfig.get_python_lib gives surprising result when used with a Python build,328,7641,1,5,25.0
28209,2016-09-19.23:25:10,Exe or MSI unable to find Py3.5,24635,None,1,5,2.0
26868,2016-09-19.13:29:00,Document PyModule_AddObject's behavior on error,14674,None,1,5,7.0
23503,2016-09-19.08:40:15,undefined behavior in Objects/obmalloc.c,17864,2377,1,5,3.0
24536,2016-09-19.06:30:21,os.pipe() should return a structsequence (or namedtuple.),18842,None,1,6,11.0
27929,2016-09-18.21:22:56,asyncio.AbstractEventLoop.sock_connect broken for AF_BLUETOOTH,19647,None,1,5,7.0
5516,2016-09-18.10:08:35,equality not symmetric for subclasses of datetime.date and datetime.datetime,5353,1427,1,5,19.0
27716,2016-09-18.01:57:01,http.client truncates UTF-8 encoded headers,18753,None,1,None,7.0
24780,2016-09-17.18:31:29,difflib.ndiff produces unreadable output when input missing trailing newline,12075,None,1,5,9.0
28186,2016-09-17.07:17:28,Autogenerated tabs / trailing whitespace,23812,None,1,None,1.0
28168,2016-09-17.02:37:48,Use _winapi.WaitForMultipleObjects in Popen.wait(),16413,None,1,6,5.0
16902,2016-09-16.21:25:48,Add OSS module support for Solaris,17117,415,1,6,14.0
26050,2016-09-16.09:30:50,Add new StreamReader.readuntil() method,13573,12260,1,6,9.0
27908,2016-09-15.19:35:06,del _limbo[self] KeyError,14846,None,1,5,6.0
28169,2016-09-15.12:41:03,shift exponent overflow,23812,None,1,None,2.0
28166,2016-09-15.08:10:25,WindowsConsoleIO misbehavior when Ctrl+C is ignored,16413,None,1,5,1.0
23147,2016-09-14.13:44:25,Possible error in _header_value_parser.py,15623,None,1,5,6.0
23148,2016-09-14.13:44:03,Missing the charset parameter in as_encoded_word(),15623,None,1,5,5.0
28125,2016-09-14.13:27:07,identify cross builds by a more generic environment setting.,169,169,1,5,9.0
28146,2016-09-14.11:32:11,Confusing error messages in str.format(),15623,None,1,5,2.0
22543,2016-09-14.11:18:12,-W option cannot use non-standard categories,19029,None,1,5,5.0
28141,2016-09-14.06:04:10,shutil.copystat utime lookup fails on certain Android file systems,24599,None,1,5,1.0
28132,2016-09-13.18:30:58,impossible to uninstall python3.6.0b1-amd64 from windows 10,24495,None,1,None,5.0
22724,2016-09-13.16:36:21,byte-compile fails for cross-builds,18338,None,1,2,8.0
22426,2016-09-13.15:48:43,strptime accepts the wrong '2010-06-01 MSK' string but rejects the right '2010-06-01 MSD',12270,1427,1,6,7.0
16288,2016-09-13.11:52:14,TextTestResult uses TestCase.__str__() which isn't customisable (vs id() or shortDescription()),3924,9716,1,6,15.0
27889,2016-09-13.07:44:48,ctypes interfers with signal handling,22291,None,1,5,15.0
18828,2016-09-13.04:22:49,urljoin behaves differently with custom and standard schemas,10291,None,1,5,16.0
20140,2016-09-13.02:02:25,UnicodeDecodeError in ntpath.py when home dir contains non-ascii signs,18821,12260,1,5,12.0
27946,2016-09-13.00:17:57,issues in elementtree and elsewhere due to PyDict_GetItem,24418,None,1,None,3.0
28007,2016-09-12.21:34:51,Bad .pyc files prevent import of otherwise valid .py files.,14000,14000,1,5,10.0
28108,2016-09-12.21:31:58,Python configure fails to detect tzname on platforms that have it.,1427,None,1,5,7.0
11320,2016-09-12.14:09:01,Usage of API method Py_SetPath causes errors in Py_Initialize() (Posix ony)),13295,None,1,5,21.0
27405,2016-09-12.09:07:07,Ability to trace Tcl commands executed by Tkinter,15623,15623,1,6,15.0
28044,2016-09-12.08:36:44,Make the sidebar in the documentation follow the section automatically,24559,12260,1,6,7.0
21254,2016-09-12.03:25:05,PropertyMock refuses to raise AttributeErrror as a side effect,9716,9716,1,5,5.0
28083,2016-09-12.03:08:43,socket: finish constant to Enum/Flag conversion,12590,12590,1,6,8.0
28068,2016-09-12.02:34:56,Error in freeze.py due to unguarded sys.abiflags usage under Windows,24563,None,1,5,7.0
25573,2016-09-12.00:15:26,FrameSummary repr() does not support previously working uses of repr in traceback module,22810,None,1,None,9.0
28074,2016-09-11.02:30:34,Add Configuration file parser action,24566,None,1,6,1.0
28069,2016-09-10.20:54:08,"signalmodule.c does ""is"" comparisons for SIG_IGN and SIG_DFL",1118,None,1,5,3.0
10342,2016-09-10.18:41:24,trace module cannot produce coverage reports for zipped modules,1427,1427,1,5,12.0
766910,2016-09-10.18:37:19,fix one or two bugs in trace.py,440,None,1,5,14.0
9398,2016-09-10.18:36:18,Unify sys.settrace and sys.setprofile tests,1427,None,1,6,1.0
8915,2016-09-10.18:34:48,Use locale.nl_langinfo in _strptime,37,1427,1,6,3.0
15390,2016-09-10.18:33:53,"PEP 3121, 384 refactoring applied to datetime module",15796,None,1,3,11.0
2380,2016-09-10.18:33:23,Raise a Py3K warning for catching nested tuples with non-BaseException exceptions,1427,None,1,5,4.0
